193,ObjectId(5b97516b1025fcfc18ae1ab2),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.8817401960784313, ""x"": 0.398336038961039, ""height"": 0.09865196078431371, ""width"": 0.39711850649350644}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2017-09-07T20:22:20.328Z,0,UT35-15D_01_09_2016 (39.fliped_y.JPG
193,ObjectId(5b97516b1025fcfc18ae1ab2),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.030637254901960783, ""x"": 0.11282467532467533, ""height"": 0.19730392156862744, ""width"": 0.794237012987013}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2017-09-07T20:22:20.328Z,0,UT35-15D_01_09_2016 (39.mummification0.5.JPG
193,ObjectId(5b97516b1025fcfc18ae1ab2),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.005744925315970892, ""x"": 0.31836631151699646, ""width"": 0.4964485032978183, ""height"": 0.12332439678284184}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2017-09-07T20:22:20.328Z,0,UT35-15D_01_09_2016 (39.mummification0.8.JPG
193,ObjectId(5b97516b1025fcfc18ae1ab2),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.3224818077364995, ""x"": 0.14485032978183662, ""height"": 0.38797395633856757, ""width"": 0.49289700659563673}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2017-09-07T20:22:20.328Z,0,UT35-15D_01_09_2016 (39.mummification0.8.JPG
193,ObjectId(5b97516b1025fcfc18ae1ab2),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.3588663347376484, ""x"": 0.4134956874682902, ""height"": 0.3324396782841823, ""width"": 0.20522577371892442}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2017-09-07T20:22:20.328Z,0,UT35-15D_01_09_2016 (39.mummification0.8.JPG
194,ObjectId(5b97516b1025fcfc18ae1ab3),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.17401960784313725, ""x"": 0.8112824675324676, ""height"": 0.18627450980392157, ""width"": 0.174512987012987}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2017-09-07T20:22:30.795Z,0,UT35-15D_01_09_2016 (39.fliped_x.JPG
194,ObjectId(5b97516b1025fcfc18ae1ab3),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.6393995098039216, ""x"": 0.8112824675324676, ""height"": 0.18627450980392157, ""width"": 0.174512987012987}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2017-09-07T20:22:30.795Z,0,UT35-15D_01_09_2016 (39.fliped_xy.JPG
194,ObjectId(5b97516b1025fcfc18ae1ab3),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.6393995098039216, ""x"": 0.014001623376623376, ""height"": 0.18627450980392157, ""width"": 0.174512987012987}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2017-09-07T20:22:30.795Z,0,UT35-15D_01_09_2016 (39.fliped_y.JPG
194,ObjectId(5b97516b1025fcfc18ae1ab3),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.3687436159346271, ""x"": 0.016238159675236806, ""height"": 0.6210418794688458, ""width"": 0.5818673883626523}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2017-09-07T20:22:30.795Z,0,UT35-15D_01_09_2016 (39.mummification0.3.JPG
194,ObjectId(5b97516b1025fcfc18ae1ab3),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.22120098039215685, ""x"": 0.00974025974025974, ""width"": 0.3490259740259741, ""height"": 0.37254901960784315}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2017-09-07T20:22:30.795Z,0,UT35-15D_01_09_2016 (39.mummification0.5.JPG
194,ObjectId(5b97516b1025fcfc18ae1ab3),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.13826120260436614, ""x"": 0.0060882800608828, ""height"": 0.23286097280735352, ""width"": 0.21816336884830034}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2017-09-07T20:22:30.795Z,0,UT35-15D_01_09_2016 (39.mummification0.8.JPG
194,ObjectId(5b97516b1025fcfc18ae1ab3),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.261585599387208, ""x"": 0.313039066463724, ""width"": 0.4928970065956368, ""height"": 0.3879739563385676}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2017-09-07T20:22:30.795Z,0,UT35-15D_01_09_2016 (39.mummification0.8.JPG
194,ObjectId(5b97516b1025fcfc18ae1ab3),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.29797012638835696, ""x"": 0.5816844241501775, ""width"": 0.20522577371892436, ""height"": 0.3324396782841823}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2017-09-07T20:22:30.795Z,0,UT35-15D_01_09_2016 (39.mummification0.8.JPG
25,ObjectId(5b6dd02d7b7bf69e9420e778),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.7579656862745098, ""x"": 0.854099025974026, ""height"": 0.19852941176470595, ""width"": 0.13230519480519476}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:49:33.898Z,0,UT35-15D_01_09_2016 (39.fliped_x.JPG
25,ObjectId(5b6dd02d7b7bf69e9420e778),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.043198529411764705, ""x"": 0.854099025974026, ""height"": 0.1985294117647059, ""width"": 0.13230519480519476}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:49:33.898Z,0,UT35-15D_01_09_2016 (39.fliped_xy.JPG
25,ObjectId(5b6dd02d7b7bf69e9420e778),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.043198529411764705, ""x"": 0.013392857142857142, ""height"": 0.1985294117647059, ""width"": 0.1323051948051948}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:49:33.898Z,0,UT35-15D_01_09_2016 (39.fliped_y.JPG
25,ObjectId(5b6dd02d7b7bf69e9420e778),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.2604698672114402, ""x"": 0.003382949932341001, ""height"": 0.6618998978549542, ""width"": 0.44113667117726657}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:49:33.898Z,0,UT35-15D_01_09_2016 (39.mummification0.3.JPG
25,ObjectId(5b6dd02d7b7bf69e9420e778),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.5765931372549019, ""x"": 0.024350649350649352, ""width"": 0.26461038961038963, ""height"": 0.3970588235294118}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:49:33.898Z,0,UT35-15D_01_09_2016 (39.mummification0.5.JPG
25,ObjectId(5b6dd02d7b7bf69e9420e778),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.1171964764458062, ""x"": 0.3143074581430746, ""width"": 0.49289700659563673, ""height"": 0.3879739563385677}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:49:33.898Z,0,UT35-15D_01_09_2016 (39.mummification0.8.JPG
25,ObjectId(5b6dd02d7b7bf69e9420e778),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.1535810034469552, ""x"": 0.5829528158295282, ""width"": 0.20522577371892436, ""height"": 0.33243967828418236}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:49:33.898Z,0,UT35-15D_01_09_2016 (39.mummification0.8.JPG
25,ObjectId(5b6dd02d7b7bf69e9420e778),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.7238605898123325, ""x"": 0.0065956367326230345, ""height"": 0.2481807736499425, ""width"": 0.16539827498731607}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:49:33.898Z,0,UT35-15D_01_09_2016 (39.mummification0.8.JPG
26,ObjectId(5b6dd1477b7bf69e9420e779),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.3017769607843137, ""x"": 0.3612012987012987, ""height"": 0.26593137254901966, ""width"": 0.16416396103896103}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:54:15.533Z,0,UT35-15D_01_09_2016 (39.fliped_x.JPG
26,ObjectId(5b6dd1477b7bf69e9420e779),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.4319852941176471, ""x"": 0.3612012987012987, ""height"": 0.26593137254901955, ""width"": 0.16416396103896103}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:54:15.533Z,0,UT35-15D_01_09_2016 (39.fliped_xy.JPG
26,ObjectId(5b6dd1477b7bf69e9420e779),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.4319852941176471, ""x"": 0.4744318181818182, ""height"": 0.26593137254901955, ""width"": 0.16416396103896108}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:54:15.533Z,0,UT35-15D_01_09_2016 (39.fliped_y.JPG
26,ObjectId(5b6dd1477b7bf69e9420e779),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.10520939734422881, ""x"": 0.10081190798376184, ""height"": 0.8866189989785493, ""width"": 0.547361299052774}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:54:15.533Z,0,UT35-15D_01_09_2016 (39.mummification0.3.JPG
26,ObjectId(5b6dd1477b7bf69e9420e779),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.07107843137254902, ""x"": 0.4034090909090909, ""width"": 0.3283279220779221, ""height"": 0.5318627450980392}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:54:15.533Z,0,UT35-15D_01_09_2016 (39.mummification0.5.JPG
26,ObjectId(5b6dd1477b7bf69e9420e779),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.23898889314438912, ""x"": 0.2990867579908676, ""width"": 0.49289700659563673, ""height"": 0.38797395633856757}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:54:15.533Z,0,UT35-15D_01_09_2016 (39.mummification0.8.JPG
26,ObjectId(5b6dd1477b7bf69e9420e779),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.2753734201455381, ""x"": 0.5677321156773212, ""height"": 0.3324396782841823, ""width"": 0.20522577371892436}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (39.JPG,mummification,2018-08-10T17:54:15.533Z,0,UT35-15D_01_09_2016 (39.mummification0.8.JPG
184,ObjectId(5b97516b1025fcfc18ae1a81),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.32659313725490197, ""x"": 0.22179383116883117, ""height"": 0.0824142156862745, ""width"": 0.31960227272727276}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:27.930Z,0,UT35-15D_01_09_2016 (3.fliped_x.JPG
184,ObjectId(5b97516b1025fcfc18ae1a81),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.5906862745098039, ""x"": 0.22179383116883117, ""height"": 0.0824142156862745, ""width"": 0.31960227272727276}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:27.930Z,0,UT35-15D_01_09_2016 (3.fliped_xy.JPG
184,ObjectId(5b97516b1025fcfc18ae1a81),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.5906862745098039, ""x"": 0.458400974025974, ""height"": 0.0824142156862745, ""width"": 0.3196022727272727}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:27.930Z,0,UT35-15D_01_09_2016 (3.fliped_y.JPG
184,ObjectId(5b97516b1025fcfc18ae1a81),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.04044117647058824, ""x"": 0.17410714285714285, ""height"": 0.16482843137254902, ""width"": 0.6392045454545454}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:27.930Z,0,UT35-15D_01_09_2016 (3.mummification0.5.JPG
184,ObjectId(5b97516b1025fcfc18ae1a81),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.3327205882352941, ""x"": 0.5073051948051948, ""width"": 0.17532467532467533, ""height"": 0.40134803921568624}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:27.930Z,0,UT35-15D_01_09_2016 (3.mummification0.5.JPG
184,ObjectId(5b97516b1025fcfc18ae1a81),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.2171581769436997, ""x"": 0.5317097919837647, ""width"": 0.3995433789954338, ""height"": 0.10302566066641133}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:27.930Z,0,UT35-15D_01_09_2016 (3.mummification0.8.JPG
184,ObjectId(5b97516b1025fcfc18ae1a81),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.3420145538108005, ""x"": 0.01750380517503805, ""height"": 0.1271543469934891, ""width"": 0.5469304921359717}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:27.930Z,0,UT35-15D_01_09_2016 (3.mummification0.8.JPG
184,ObjectId(5b97516b1025fcfc18ae1a81),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.39984680199157413, ""x"": 0.7399797057331304, ""height"": 0.25086173879739576, ""width"": 0.1095890410958904}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:27.930Z,0,UT35-15D_01_09_2016 (3.mummification0.8.JPG
184,ObjectId(5b97516b1025fcfc18ae1a81),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.759479126771352, ""x"": 0.28259766615931, ""height"": 0.19073152049023356, ""width"": 0.22907153729071533}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:27.930Z,0,UT35-15D_01_09_2016 (3.mummification0.8.JPG
185,ObjectId(5b97516b1025fcfc18ae1a82),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.4264705882352941, ""x"": 0.5152191558441559, ""height"": 0.10171568627450983, ""width"": 0.4375}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:42.275Z,0,UT35-15D_01_09_2016 (3.fliped_x.JPG
185,ObjectId(5b97516b1025fcfc18ae1a82),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.47150735294117646, ""x"": 0.5152191558441559, ""height"": 0.10171568627450983, ""width"": 0.4375}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:42.275Z,0,UT35-15D_01_09_2016 (3.fliped_xy.JPG
185,ObjectId(5b97516b1025fcfc18ae1a82),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.47150735294117646, ""x"": 0.04707792207792208, ""height"": 0.10171568627450983, ""width"": 0.4375}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:42.275Z,0,UT35-15D_01_09_2016 (3.fliped_y.JPG
185,ObjectId(5b97516b1025fcfc18ae1a82),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.23100490196078433, ""x"": 0.03449675324675325, ""height"": 0.2034313725490196, ""width"": 0.875}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:42.275Z,0,UT35-15D_01_09_2016 (3.mummification0.5.JPG
185,ObjectId(5b97516b1025fcfc18ae1a82),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.3228648027575642, ""x"": 0.5339928970065957, ""height"": 0.10302566066641133, ""width"": 0.3995433789954338}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:42.275Z,0,UT35-15D_01_09_2016 (3.mummification0.8.JPG
185,ObjectId(5b97516b1025fcfc18ae1a82),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.4477211796246649, ""x"": 0.0197869101978691, ""width"": 0.5469304921359717, ""height"": 0.127154346993489}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:42.275Z,0,UT35-15D_01_09_2016 (3.mummification0.8.JPG
185,ObjectId(5b97516b1025fcfc18ae1a82),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.5055534278054385, ""x"": 0.7422628107559615, ""height"": 0.2508617387973956, ""width"": 0.1095890410958904}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2017-08-31T20:13:42.275Z,0,UT35-15D_01_09_2016 (3.mummification0.8.JPG
35,ObjectId(5b6dd2b07b7bf69e9420e782),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.7604166666666666, ""x"": 0.557426948051948, ""height"": 0.15257352941176472, ""width"": 0.18323863636363635}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2018-08-10T18:00:16.034Z,0,UT35-15D_01_09_2016 (3.fliped_x.JPG
35,ObjectId(5b6dd2b07b7bf69e9420e782),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.08670343137254902, ""x"": 0.557426948051948, ""height"": 0.15257352941176472, ""width"": 0.18323863636363635}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2018-08-10T18:00:16.034Z,0,UT35-15D_01_09_2016 (3.fliped_xy.JPG
35,ObjectId(5b6dd2b07b7bf69e9420e782),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.08670343137254902, ""x"": 0.2591314935064935, ""height"": 0.15257352941176472, ""width"": 0.18323863636363635}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2018-08-10T18:00:16.034Z,0,UT35-15D_01_09_2016 (3.fliped_y.JPG
35,ObjectId(5b6dd2b07b7bf69e9420e782),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.432073544433095, ""x"": 0.03044654939106901, ""height"": 0.5086823289070479, ""width"": 0.6109607577807847}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2018-08-10T18:00:16.034Z,0,UT35-15D_01_09_2016 (3.mummification0.3.JPG
35,ObjectId(5b6dd2b07b7bf69e9420e782),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.6427696078431373, ""x"": 0.4642857142857143, ""width"": 0.3664772727272727, ""height"": 0.3051470588235293}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2018-08-10T18:00:16.034Z,0,UT35-15D_01_09_2016 (3.mummification0.5.JPG
35,ObjectId(5b6dd2b07b7bf69e9420e782),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.2194561470700881, ""x"": 0.4855403348554034, ""width"": 0.3995433789954338, ""height"": 0.10302566066641128}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2018-08-10T18:00:16.034Z,0,UT35-15D_01_09_2016 (3.mummification0.8.JPG
35,ObjectId(5b6dd2b07b7bf69e9420e782),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.40214477211796246, ""x"": 0.6938102486047691, ""width"": 0.1095890410958904, ""height"": 0.25086173879739554}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2018-08-10T18:00:16.034Z,0,UT35-15D_01_09_2016 (3.mummification0.8.JPG
35,ObjectId(5b6dd2b07b7bf69e9420e782),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.7617770968977403, ""x"": 0.23642820903094877, ""height"": 0.19073152049023356, ""width"": 0.22907153729071542}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2018-08-10T18:00:16.034Z,0,UT35-15D_01_09_2016 (3.mummification0.8.JPG
36,ObjectId(5b6dd2c67b7bf69e9420e783),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.4727328431372549, ""x"": 0.2871347402597403, ""height"": 0.2006740196078432, ""width"": 0.08766233766233766}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_09_2016 (3.JPG,mummification,2018-08-10T18:00:38.380Z,0,UT35-15D_01_09_2016 (3.fliped_x.JPG
